student_code,ielts
279012,7.037647078146093
279013,6.251946153823535
279014,7.303893500347211
279015,5.185943278660938
279016,4.728902832506767
279017,4.848774095637404
279018,7.390701959582708
279019,7.225278152412985
279020,6.869093565978547
279021,6.060439692746887
279022,5.584166060515373
279023,5.3345033544091764
279024,6.494114094952677
279025,7.021736301290898
279026,7.153386474990755
279027,6.423155377258017
279028,6.889260132362829
279029,6.883898974927365
279030,5.210878414179884
279031,5.105990666692756
279032,6.779148622815481
279033,6.191915604547398
279034,5.406023989785484
279035,7.442258368914878
279036,5.995096769473207
279037,5.685727912431492
279038,6.91385377051773
279039,7.787870384509899
279040,6.426212832651841
279041,8.624924668183638
279042,5.848305928128725
279043,3.094945018890712
279044,6.020675105514176
279045,6.705513080773777
279046,6.614718041387673
279047,8.582707769668366
279048,7.782960539055467
279049,7.759264296690742
279050,5.8375305863561735
279051,7.220168908956593
279052,7.0672710414631865
279053,6.142440577284768
279054,6.637241721261551
279055,8.438642747412505
279056,8.270810301933455
279057,8.099481580183287
279058,6.793550813561004
279059,7.681452844482353
279060,6.772225583140906
279061,7.5245685521050305
279062,7.430428139801515
279063,7.130571221474386
279064,5.3499804700947005
279065,5.134265131091594
279066,6.247036389163196
279067,5.410041969600527
279068,6.741675526861942
279069,6.586158031294446
279070,5.503314612990722
279071,6.586797373239446
279072,6.0781874262340345
279073,6.127495497539096
279074,6.798764028955344
279075,7.316322184609453
279076,7.604470647561092
279077,6.247393148061645
279078,5.147257407582253
279079,6.797706421000707
279080,6.832013164593674
279081,7.991193095391749
279082,7.565466575905142
279083,5.310340317931193
279084,5.7579678110760195
279085,7.1854612840916605
279086,7.243624022703156
279087,5.7220059791106515
279088,6.41955519288348
279089,10.0201095441974
279090,6.5191851211019705
279091,6.791838931651092
279092,7.028060362962789
279093,7.748144268399377
279094,6.1374256596676355
279095,5.687978674101062
279096,5.8967831200580285
279097,7.056573390829921
279098,5.667720327741718
279099,7.21777428449287
279100,4.537644811400773
279101,7.262923309363925
279102,6.389861403765119
279103,7.661279905281167
279104,7.109939947662265
279105,6.524982136336674
279106,8.144376305645652
279107,8.316789418755526
279108,7.99163984453945
279109,6.0003808347193965
279110,7.04517269987501
279111,4.418183970714969
279112,6.762245201877802
279113,7.4754801697703375
279114,6.370576593636401
279115,7.700696512750298
279116,7.770156887028371
279117,6.829356552221121
279118,6.2590063587305975
279119,4.138037345148486
279120,7.290904832825421
279121,7.906605338786081
279122,7.244114068562947
279123,5.207249386324577
279124,4.987344813627109
279125,6.791142011781152
279126,6.258645793123311
279127,7.478683002398427
279128,6.918860155610751
279129,7.416644007663249
279130,7.286724010727077
279131,6.226475060640497
279132,7.555013032871561
279133,7.953798187406557
279134,6.9635985406777925
279135,5.918045697868641
279136,7.869144743077696
279137,8.221179888693378
279138,7.078899788613686
279139,7.289207798256072
279140,6.631983804080691
279141,4.8665266426847476
279142,3.9542923299002384
279143,8.10128797742749
279144,7.059597500905662
279145,7.3502574325381715
279146,6.368288929265155
279147,6.450902729237163
279148,6.42629439660341
279149,6.272473631535741
279150,5.524159076081948
279151,7.986182236679325
279152,4.5845460715459305
279153,4.925365904167332
279154,8.244518101554952
279155,7.42229677939899
279156,3.9864026450230403
279157,7.086412291531232
279158,5.408174824221536
279159,6.975484921487719
279160,7.355543781062965
279161,5.074566563618263
279162,6.691306215647038
279163,7.5391262797342895
279164,5.034619943171131
279165,8.522679325594403
279166,7.577008294944765
279167,5.445929751287804
279168,7.779366418810355
279169,6.425645397562898
279170,5.435464168333342
279171,7.02084987357427
279172,7.117457690442567
279173,5.415268148843107
279174,6.756931468486311
279175,5.713398919452487
279176,6.158219008885483
279177,8.17338994502144
279178,5.3133186185084025
279179,4.993468607133222
279180,5.219299605409121
279181,7.304722382865126
279182,5.502365792921923
279183,9.85756167610461
279184,6.1164446611034675
279185,7.038387899782595
279186,4.467259661181803
279187,5.249653679829357
279188,4.199811581686054
279189,7.596686776386412
279190,6.215761963423162
279191,6.513807726210511
279192,8.648945487287206
279193,6.91157771742148
279194,7.070954257784255
279195,8.058033589367895
279196,9.744152448040813
279197,5.913979007560668
279198,6.511373598160095
279199,8.362951246328205
279200,6.0726582677270295
279201,9.93306142458854
279202,7.629836732484648
279203,6.340615376786724
279204,6.570408837095375
279205,7.896974995768821
279206,7.213449645424842
279207,6.8606620369335545
279208,6.144405713643534
279209,6.7421182501800425
279210,5.488571173683644
279211,6.102388941752018
279212,6.232667435499941
279213,6.722684679789897
279214,8.1603045440407
279215,3.844446374566273
279216,6.832634018016883
279217,7.674713568211132
279218,5.689002116080089
279219,6.763628621435671
279220,8.59973512630812
279221,7.377444715705168
279222,5.457343238689621
279223,6.225857260293226
279224,4.454947634452802
279225,6.983149752834054
279226,8.03180566792009
279227,8.891243262466055
279228,7.615141512095376
279229,6.377447808233397
279230,6.3393834558950095
279231,8.167698921873308
279232,6.6591487515705206
279233,8.583628665856201
279234,4.923919515553732
279235,6.6638062358165815
279236,6.920655652387465
279237,8.37796408894751
279238,6.87520929813891
279239,6.29629196074037
279240,6.484195202385144
279241,6.272079597589082
279242,8.60114696358706
279243,4.454780002257764
279244,6.9663741834887425
279245,7.284654287324452
279246,8.056660147393202
279247,6.928780540870954
279248,5.258181211766788
279249,5.800075933767774
279250,6.751674609185274
279251,8.173036876941156
279252,6.6047001167380985
279253,6.8101043598036135
279254,7.178634926110905
279255,4.7476485308977185
279256,6.444495896365806
279257,6.915507058466569
279258,8.515185944992641
279259,5.765017718208326
279260,6.712511080744944
279261,7.539939504188058
279262,6.408017267222687
279263,7.150878055577502
279264,4.6959671941345205
279265,5.0829855415616425
279266,6.508286471034362
279267,6.301654352379633
279268,6.858446028239096
279269,6.718007513771791
279270,5.047260266717053
279271,6.9422585389317355
279272,5.752150355152677
279273,6.288451485826964
279274,5.7396331582339934
279275,7.80041490342837
279276,6.0183013284543065
279277,7.6942808481909974
279278,5.343889011130592
279279,5.2840413187457145
279280,5.534937713031739
279281,6.71623792513018
279282,5.328311250650546
279283,9.074624612251284
279284,7.585967357303758
279285,6.594751312520119
279286,4.427680025467171
279287,6.368313136448857
279288,6.16187827072836
279289,4.919662392919113
279290,5.771054191189445
279291,7.059240730561449
279292,7.017676882804985
279293,5.708706629520698
279294,6.4691949108235685
279295,7.067780760284159
279296,6.469267101461314
279297,8.48638877504547
279298,6.590217309948707
279299,8.386089815856817
279300,5.105333188390023
279301,5.993414715391838
279302,4.972451244408919
279303,5.912994188942184
279304,7.542647520305709
279305,7.329681756012945
279306,8.250828219831513
279307,6.79524738809355
279308,6.429997677610926
279309,7.660465824996417
279310,6.720779650539408
279311,5.9308163357003645
279312,6.843195524735425
279313,7.510719882387746
279314,7.062975509791993
279315,5.9041232704669095
279316,5.28606904579018
279317,9.244114279821572
279318,5.398507096411297
279319,6.042995603155314
279320,7.7494458379566415
279321,7.75465907607141
279322,7.402129156131496
279323,6.657626920129566
279324,8.38640551987426
279325,8.913354694717789
279326,6.144155750633731
279327,7.910780921623439
279328,6.259348322713196
279329,9.291420200447929
279330,7.862630925536811
279331,5.69159025497751
279332,9.204293432299671
279333,6.159131127724838
279334,5.280536139761517
279335,7.524743471448107
279336,6.128531001527471
279337,7.731761764860071
279338,5.650426136446181
279339,5.423869599218291
279340,8.130049641506332
279341,7.073555566538042
279342,6.856380844155202
279343,7.591007665875178
279344,7.140041745142101
279345,6.478882345872753
279346,6.609827255339264
279347,6.8995619378281035
279348,7.3386112671570025
279349,7.219447458752988
279350,6.9375070752495915
279351,6.468445591800174
279352,5.924228132833239
279353,5.4879158449606695
279354,7.348708833295201
279355,7.295392503202185
279356,7.613618456546435
279357,7.586977920835577
279358,6.652919386369139
279359,6.25895265357859
279360,7.418882401984129
279361,8.270949305594392
279362,5.570077582219072
279363,4.954139091550065
279364,6.210304523337213
279365,5.1802125301418736
279366,4.016542450944399
279367,8.068054157905092
279368,5.667082392585179
279369,9.152856817659876
279370,4.452132628254089
279371,7.048036839739245
279372,7.973080807688418
279373,7.8208728130166385
279374,4.563286866845398
279375,6.834478978987711
279376,6.698856161980816
279377,5.9733188247095566
279378,5.1367121855381805
279379,5.363611871742231
279380,6.697400496219288
279381,9.508503158694026
279382,6.969419490832321
279383,7.877465707762135
279384,8.147516292171291
279385,9.911227840759466
279386,7.880022028148859
279387,6.4826480639562325
279388,5.850657287268384
279389,6.1613293500373025
279390,7.963993502708854
279391,6.864602705103287
279392,9.061601762232673
279393,8.598620312645815
279394,8.966019546675998
279395,4.572585173176943
279396,5.57859301639714
279397,6.559983342181848
279398,7.51723054032351
279399,7.530383272097638
279400,5.9493069089255615
279401,5.344117999727961
279402,6.528418092088285
279403,5.273080800956292
279404,7.668738996783513
279405,6.459274318975948
279406,4.776888864471491
279407,7.71117294258446
279408,7.375501775417182
279409,5.286486778760314
279410,8.422409964530324
279411,5.7331648929419625
279412,6.389518600851472
279413,5.682964054213317
279414,6.193665402817016
279415,6.780849154944195
279416,4.606203294642755
279417,8.363075677827636
279418,5.850282429822603
279419,5.147796079853228
279420,5.091119164698817
279421,7.485492525978564
279422,7.557377586694003
279423,7.803991751813368
279424,8.577898868171431
279425,8.753099021337595
279426,4.438609440268739
279427,6.444968739832392
279428,7.092465495202665
279429,7.228436632798557
279430,6.549515472625259
279431,4.58636313834827
279432,7.450784130219082
279433,5.180022338120734
279434,6.575170735338333
279435,7.840534091521841
279436,7.94256668649108
279437,9.701681800786037
279438,7.56210771740427
279439,9.817412226468134
279440,4.488931965827439
279441,8.150995053892347
279442,7.6160105970485406
279443,6.096254809903232
279444,7.429567492075408
279445,9.25867105880361
279446,7.103945155424671
279447,6.851895665909501
279448,6.622879122015604
279449,9.528629267595107
279450,6.125729969084108
279451,5.954657914875146
279452,7.294153284261841
279453,6.9536091618140015
279454,4.320169187250109
279455,6.2552704778619805
279456,6.0472168959089805
279457,6.479629859959948
279458,7.633141591998029
279459,7.517546380274557
279460,5.709860334392647
279461,7.654710821788074
279462,8.813979229630554
279463,7.950870913103251
279464,7.469542656269264
279465,7.288110222425417
279466,7.407684545310286
279467,8.051926381608283
279468,10.159503899699358
279469,5.492104937737789
279470,5.895626007422614
279471,6.221717657785289
279472,8.194631828001077
279473,6.9292238127424985
279474,6.595693579399822
279475,6.113619166753583
279476,7.043034025579208
279477,6.74119058712842
279478,6.23002547363916
279479,4.641767408506391
279480,6.851209955229086
279481,7.240376373215895
279482,7.025367811430348
279483,6.159185932184087
279484,7.0809208968605555
279485,10.04138180251175
279486,8.76708849871578
279487,6.628021838126015
279488,7.643363748753754
279489,6.815480001229021
279490,8.375988606485734
279491,7.184730942344706
279492,8.704006557216438
279493,7.884338531834682
279494,8.701795481977202
279495,8.793472636029502
279496,6.20488098474508
279497,6.131037724043636
279498,7.835682380555859
279499,7.810624313427873
279500,6.115452280294343
279501,7.200193780826605
279502,7.3688894625649235
279503,7.475246545827285
279504,7.612163385772804
279505,7.2324286327622636
279506,6.393167324041658
279507,9.511308273477288
279508,4.710408757413764
279509,7.529572808758938
279510,5.806584928171183
279511,6.483149382361717
279512,6.852895097647166
279513,7.1084985967539245
279514,5.733388536725337
279515,7.3791643882467906
279516,6.222547654537445
279517,7.051671233345848
279518,8.023978802507738
279519,5.911333542683185
279520,7.305394725801656
279521,5.8118368517431005
279522,7.7079665903633074
279523,7.170157688223615
279524,5.940252729684992
279525,5.843192609970453
279526,5.902674730640145
279527,8.19654915021274
279528,7.119806707519704
279529,5.786951271913225
279530,6.559997491060768
279531,6.66491733787237
279532,5.57118273742328
279533,5.966597293116729
279534,5.958779339681977
279535,7.169349120513378
279536,6.6341217800365735
279537,5.764819587811313
279538,7.4028921191140835
279539,6.616870790237556
279540,5.69359554178833
279541,7.020053051887971
279542,6.439874009631777
279543,5.98735088509972
279544,7.265902966897124
279545,6.855976716011043
279546,5.190640130521931
279547,7.358535406542004
279548,7.2506568356761285
279549,6.196748745848473
279550,6.301907573297831
279551,7.440769783007267
279552,7.465108546596711
279553,8.581965857746383
279554,5.715317726323944
279555,6.8184744124573395
279556,7.139984608161476
279557,6.691410914660066
279558,4.718430653365991
279559,6.468508919790069
279560,7.356160135195668
279561,6.568008745843784
279562,6.928217583132382
279563,6.647089501889976
279564,5.493078661026944
279565,7.227775387258485
279566,5.473640004154733
279567,6.245706816326276
279568,5.559006808831176
279569,8.51434713814227
279570,8.576764378955762
279571,7.615439295174449
279572,6.241991692416887
279573,8.241948560214741
279574,4.552276970407197
279575,7.663456303890978
279576,8.157877082196192
279577,6.3487200239747725
279578,6.491384830997245
279579,6.810291890643443
279580,6.478592065247742
279581,5.996548344646769
279582,5.652848182192102
279583,9.01478947257589
279584,5.21254213183828
279585,6.860764332682186
279586,6.4371341214226
279587,3.933189164661333
279588,6.725934965193092
279589,7.156153803715915
279590,5.14643776583429
279591,4.986467096157042
279592,6.781833719897532
279593,8.40088009114863
279594,8.536312987325996
279595,6.40057770556673
279596,7.553430027148638
279597,7.772562593078992
279598,7.574067812288038
279599,7.254712952745527
279600,8.269682236426553
279601,6.717502429065834
279602,6.604907581122295
279603,4.547475842569891
279604,7.112012523680061
279605,8.376259765629346
279606,6.125523290738676
279607,4.345995396214471
279608,6.353879955602907
279609,7.950622201736401
279610,5.161099170723363
279611,5.667024396718827
279612,4.0538412639458
279613,6.8473297970190465
279614,8.721224068055323
279615,5.912616421117255
279616,9.066412667879806
279617,6.015920294832143
279618,5.009704696571018
279619,7.285053907211689
279620,6.86910834461881
279621,7.13856783516708
279622,5.333074974788184
279623,5.308706151329192
279624,7.924540960698909
279625,6.479296952090295
279626,8.047955855210203
279627,7.9209748462176695
279628,6.105538696514523
279629,7.720102861905347
279630,5.5301463072323855
279631,6.5063362615606
279632,8.394240316640914
279633,7.272683389866523
279634,7.401256729965353
279635,6.539056578093981
279636,7.167605866281847
279637,5.110652662078818
279638,7.6694414580769905
279639,8.154102561972653
279640,6.916705697901121
279641,9.302513877919505
279642,6.891970584746067
279643,5.049408376109303
279644,6.669355662730148
279645,5.785425389069993
279646,7.400483746501062
279647,6.8980869850530615
279648,5.325095990440052
279649,9.502684941480545
279650,6.7044147008966055
279651,8.182847588042234
279652,5.451869193434035
279653,6.930635869861751
279654,6.811125242813534
279655,5.673176918725071
279656,5.781680304971286
279657,7.868060572834295
279658,8.123473924326968
279659,8.000543669043935
279660,3.800478049424809
279661,8.620880656827463
279662,6.322857844385012
279663,5.677461593369511
279664,7.457428181973264
279665,7.404656124039421
279666,8.301887717247979
279667,3.2168555937815446
279668,6.836243711335238
279669,7.358924978357905
279670,6.1760924223752856
279671,7.141269462530989
279672,6.600226642565536
279673,8.102727225596285
279674,6.756400854648167
279675,5.881781541063547
279676,6.7175794210265085
279677,7.059871940765649
279678,6.223028993428177
279679,5.830098089051415
279680,6.420760554726397
279681,6.604655183851282
279682,7.802567303222381
279683,7.3489495445738395
279684,8.03534506407912
279685,6.9258491645302405
279686,4.886252622847387
279687,7.084912680890913
279688,4.389417341947652
279689,5.63148336730535
279690,6.756363993231187
279691,5.120013580778222
279692,7.132920212547794
279693,7.566088418779806
279694,7.4586067882009965
279695,7.355653283360043
279696,7.6375938006155355
279697,5.444533881820373
279698,6.220630835995117
279699,6.23779159919565
279700,8.442598475431002
279701,8.341968480167951
279702,6.5957025496718495
279703,8.239867126518625
279704,6.954086805862742
279705,7.550240696991719
279706,5.94481822111973
279707,8.123928841194484
279708,6.198605899355227
279709,5.74942518558147
279710,6.869764662835105
279711,7.718628722450339
279712,6.881477946252748
279713,6.020560798794504
279714,4.750872887281673
279715,7.263868921394405
279716,7.1104264056965825
279717,8.282560849950714
279718,6.067277007549251
279719,8.981989374657122
279720,5.5491721130331335
279721,5.46140386968978
279722,6.6335668120493425
279723,6.822628865503727
279724,7.11812333626176
279725,7.612340608270907
279726,7.250178732746205
279727,8.042383145696132
279728,7.792864741025634
279729,6.790283248498329
279730,8.390659764666268
279731,5.716740654392771
279732,5.87161495177654
279733,6.5954785595291945
279734,8.692128374505002
279735,5.138794396747467
279736,6.817064462331484
